[10:56:27]	Г@H3NK has connected.
[12:27:39]	Август Крюгер has spawned a 'NPC [1148][npc_combine_s]'.
[12:27:41]	Август Крюгер has spawned a 'NPC [2470][npc_combine_s]'.
[12:27:48]	D47.MPF-RL.51774 has taken 78 damage from Честер Стерлинг.
[12:27:48]	D47.MPF-RL.51774 has taken 78 damage from Честер Стерлинг.
[12:27:48]	Честер Стерлинг has killed D47.MPF-RL.51774 with arccw_ump45.
[12:28:04]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:05]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:08]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:08]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:08]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:08]	D47.MPF-RL.51774 entered observer.
[12:28:08]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:09]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:09]	Честер Стерлинг has taken 3 damage from floorturret5.
[12:28:09]	Честер Стерлинг has taken 1 damage from floorturret5.
[12:28:09]	Честер Стерлинг has taken 6 damage from npc_combine_s.
[12:28:10]	Честер Стерлинг has taken 3 damage from npc_combine_s.
[12:28:11]	Честер Стерлинг has taken 1 damage from npc_combine_s.
[12:28:18]	Август Крюгер has spawned a 'NPC [1172][npc_combine_s]'.
[12:28:19]	Август Крюгер has spawned a 'NPC [3379][npc_combine_s]'.
[12:28:21]	Август Крюгер has spawned a 'NPC [3372][npc_combine_s]'.
[12:28:23]	D47.MPF-RL.51774 has spawned a 'Entity [3382][gmod_sent_vehicle_fphysics_base]'.
[12:28:24]	D47.MPF-RL.51774 exited observer at their location.
[12:28:26]	D47.MPF-RL.51774 ran 'Equip' on item 'HK UMP-9' (#318)
[12:28:31]	Честер Стерлинг has taken 1 damage from npc_combine_s.
[12:28:37]	D47.MPF-RL.51774 has gained 100 tokens.
[12:28:41]	Август Крюгер has spawned a 'NPC [846][npc_citizen]'.
[12:28:41]	Август Крюгер has spawned a 'NPC [858][npc_citizen]'.
[12:28:42]	Август Крюгер has spawned a 'NPC [1106][npc_citizen]'.
[12:29:06]	Честер Стерлинг has taken 25 damage from D47.MPF-RL.51774.
[12:29:21]	Август Крюгер has spawned a 'NPC [860][npc_citizen]'.
[12:29:21]	Август Крюгер has spawned a 'NPC [844][npc_citizen]'.
[12:29:21]	Август Крюгер has spawned a 'NPC [1086][npc_citizen]'.
[12:29:22]	Август Крюгер has spawned a 'NPC [1141][npc_citizen]'.
[12:29:22]	Август Крюгер has spawned a 'NPC [1071][npc_citizen]'.
[12:29:23]	Август Крюгер has spawned a 'NPC [1095][npc_citizen]'.
[12:29:23]	Август Крюгер has spawned a 'NPC [3375][npc_citizen]'.
[12:29:23]	Август Крюгер has spawned a 'NPC [3377][npc_citizen]'.
[12:29:23]	Август Крюгер has spawned a 'NPC [1256][npc_citizen]'.
[12:29:25]	Август Крюгер has spawned a 'NPC [3416][npc_citizen]'.
[12:29:27]	Честер Стерлинг has spawned a 'Entity [3448][item_healthkit]'.
[12:29:28]	Честер Стерлинг has spawned a 'Entity [3443][item_healthkit]'.
[12:29:29]	Август Крюгер has spawned a 'NPC [1112][npc_combine_s]'.
[12:29:29]	Честер Стерлинг has spawned a 'Entity [3451][item_healthkit]'.
[12:29:29]	Август Крюгер has spawned a 'NPC [3371][npc_combine_s]'.
[12:29:29]	Август Крюгер has spawned a 'NPC [856][npc_combine_s]'.
[12:29:29]	Август Крюгер has spawned a 'NPC [2890][npc_combine_s]'.
[12:29:30]	Август Крюгер has spawned a 'NPC [2477][npc_combine_s]'.
[12:29:30]	Август Крюгер has spawned a 'NPC [2964][npc_combine_s]'.
[12:29:30]	Август Крюгер has spawned a 'NPC [3436][npc_combine_s]'.
[12:29:30]	Август Крюгер has spawned a 'NPC [867][npc_combine_s]'.
[12:29:30]	Честер Стерлинг has spawned a 'Entity [3460][item_battery]'.
[12:29:31]	Август Крюгер has spawned a 'NPC [1132][npc_combine_s]'.
[12:29:31]	Честер Стерлинг has spawned a 'Entity [3408][item_battery]'.
[12:29:31]	Честер Стерлинг has spawned a 'Entity [3423][item_battery]'.
[12:29:31]	Честер Стерлинг has spawned a 'Entity [2471][item_battery]'.
[12:29:31]	Честер Стерлинг has spawned a 'Entity [2494][item_battery]'.
[12:29:39]	Честер Стерлинг has taken 12 damage from npc_combine_s.
[12:29:47]	D47.MPF-RL.51774 entered observer.
[12:29:57]	D47.MPF-RL.51774 exited observer at their location.
[12:29:58]	D47.MPF-RL.51774 has taken 3 damage from npc_combine_s.
[12:29:58]	D47.MPF-RL.51774 has taken 3 damage from npc_combine_s.
[12:29:59]	D47.MPF-RL.51774 has taken 100 damage from sniper1.
[12:30:01]	D47.MPF-RL.51774 has taken 100 damage from sniper1.
[12:30:01]	sniper1 has killed D47.MPF-RL.51774.
[12:30:12]	Г@H3NK loaded the character 'OTA-ECHO.OWS-55309'
[12:30:22]	OTA-ECHO.OWS-55309 entered observer.
[12:30:33]	OTA-ECHO.OWS-55309 exited observer at their location.
[12:30:41]	Честер Стерлинг has taken 44 damage from worldspawn.
[12:30:44]	Честер Стерлинг has spawned a 'Entity [844][item_healthkit]'.
[12:30:53]	OTA-ECHO.OWS-55309 has taken 31 damage from worldspawn.
[12:31:01]	Честер Стерлинг has taken 79 damage from OTA-ECHO.OWS-55309.
[12:31:10]	OTA-ECHO.OWS-55309 has taken 18 damage from Честер Стерлинг.
[12:31:10]	OTA-ECHO.OWS-55309 has taken 18 damage from Честер Стерлинг.
[12:31:10]	OTA-ECHO.OWS-55309 has taken 18 damage from Честер Стерлинг.
[12:31:10]	OTA-ECHO.OWS-55309 has taken 18 damage from Честер Стерлинг.
[12:31:43]	Честер Стерлинг entered observer.
[12:31:45]	Честер Стерлинг exited observer at their location.
[12:31:46]	Честер Стерлинг entered observer.
[12:31:46]	Честер Стерлинг exited observer at their location.
[12:31:48]	OTA-ECHO.OWS-55309 entered observer.
[12:32:19]	Честер Стерлинг has spawned a 'Entity [844][item_battery]'.
[12:32:19]	Честер Стерлинг has spawned a 'Entity [857][item_battery]'.
[12:32:19]	Честер Стерлинг has spawned a 'Entity [860][item_battery]'.
[12:32:19]	Честер Стерлинг has spawned a 'Entity [861][item_battery]'.
[12:32:20]	Честер Стерлинг has spawned a 'Entity [844][item_battery]'.
[12:32:20]	Честер Стерлинг has spawned a 'Entity [857][item_battery]'.
[12:32:20]	Честер Стерлинг has spawned a 'Entity [860][item_battery]'.
[12:32:20]	Честер Стерлинг has spawned a 'Entity [861][item_battery]'.
[12:32:21]	Честер Стерлинг has spawned a 'Entity [864][item_battery]'.
[12:32:26]	Честер Стерлинг has spawned a 'Entity [844][item_healthkit]'.
[12:32:28]	Честер Стерлинг has spawned a 'Entity [844][item_healthkit]'.
[12:32:29]	OTA-ECHO.OWS-55309 exited observer at their location.
[12:32:32]	OTA-ECHO.OWS-55309 entered observer.
[12:32:34]	Август Крюгер has gained 50 tokens.
[12:32:41]	OTA-ECHO.OWS-55309 exited observer at their location.
[12:32:46]	OTA-ECHO.OWS-55309 has taken 19 damage from Честер Стерлинг.
[12:32:47]	OTA-ECHO.OWS-55309 has taken 149 damage from Честер Стерлинг.
[12:32:47]	OTA-ECHO.OWS-55309 has taken 19 damage from Честер Стерлинг.
[12:32:48]	OTA-ECHO.OWS-55309 has taken 146 damage from Честер Стерлинг.
[12:32:48]	Честер Стерлинг has killed OTA-ECHO.OWS-55309 with arccw_ump45.
[12:33:18]	Август Крюгер exited observer at their location.
[12:33:21]	OTA-ECHO.OWS-55309 ran 'Equip' on item 'Five-seveN' (#246)
[12:33:23]	Август Крюгер has taken 75 damage from Честер Стерлинг.
[12:33:23]	Честер Стерлинг has killed Август Крюгер with arccw_ump45.
[12:33:28]	OTA-ECHO.OWS-55309 has taken 76 damage from Честер Стерлинг.
[12:33:28]	OTA-ECHO.OWS-55309 has taken 19 damage from Честер Стерлинг.
[12:33:32]	OTA-ECHO.OWS-55309 has taken 75 damage from Честер Стерлинг.
[12:33:37]	OTA-ECHO.OWS-55309 ran 'Equip' on item 'MP5A3' (#303)
[12:33:40]	Август Крюгер entered observer.
[12:33:43]	Честер Стерлинг has taken 17 damage from OTA-ECHO.OWS-55309.
[12:33:57]	OTA-ECHO.OWS-55309 has taken 101 damage from Август Крюгер.
[12:33:59]	OTA-ECHO.OWS-55309 has taken 18 damage from Честер Стерлинг.
[12:33:59]	OTA-ECHO.OWS-55309 has taken 19 damage from Честер Стерлинг.
[12:33:59]	Честер Стерлинг has killed OTA-ECHO.OWS-55309 with arccw_ump45.
[12:34:11]	Честер Стерлинг entered observer.
[12:34:12]	Честер Стерлинг exited observer at their location.
[12:34:16]	Честер Стерлинг entered observer.
[12:34:18]	Честер Стерлинг exited observer at their location.
[12:34:21]	Август Крюгер has spawned a 'NPC [363][npc_combine_s]'.
[12:34:21]	Август Крюгер has spawned a 'NPC [845][npc_combine_s]'.
[12:34:21]	Август Крюгер has spawned a 'NPC [857][npc_combine_s]'.
[12:34:21]	Август Крюгер has spawned a 'NPC [861][npc_combine_s]'.
[12:34:22]	Август Крюгер has spawned a 'NPC [866][npc_combine_s]'.
[12:34:23]	OTA-ECHO.OWS-55309 has taken 3 damage from npc_combine_s.
[12:34:25]	OTA-ECHO.OWS-55309 has taken 65 damage from Честер Стерлинг.
[12:34:25]	OTA-ECHO.OWS-55309 has taken 3 damage from npc_combine_s.
[12:34:26]	OTA-ECHO.OWS-55309 has taken 127 damage from Честер Стерлинг.
[12:34:33]	OTA-ECHO.OWS-55309 has taken 18 damage from Честер Стерлинг.
[12:34:34]	OTA-ECHO.OWS-55309 has taken 18 damage from Честер Стерлинг.
[12:34:35]	Август Крюгер has spawned a 'NPC [1040][npc_combine_s]'.
[12:34:35]	Август Крюгер has spawned a 'NPC [1086][npc_combine_s]'.
[12:34:35]	Август Крюгер has spawned a 'NPC [1100][npc_combine_s]'.
[12:34:35]	Август Крюгер has spawned a 'NPC [1103][npc_combine_s]'.
[12:34:35]	Август Крюгер has spawned a 'NPC [1126][npc_combine_s]'.
[12:34:36]	Август Крюгер has spawned a 'NPC [1128][npc_combine_s]'.
[12:34:36]	Август Крюгер has spawned a 'NPC [1130][npc_combine_s]'.
[12:34:39]	Честер Стерлинг has taken 3 damage from npc_combine_s.
[12:34:39]	OTA-ECHO.OWS-55309 has taken 75 damage from Честер Стерлинг.
[12:34:39]	Честер Стерлинг has killed OTA-ECHO.OWS-55309 with arccw_ump45.
[12:35:03]	Г@H3NK loaded the character 'Александр Климов'
[12:35:26]	Август Крюгер has spawned a 'NPC [891][npc_combineguard]'.
[12:35:31]	Август Крюгер has spawned a 'NPC [857][npc_wscanner_duo]'.
[12:35:39]	Август Крюгер has spawned a 'NPC [857][npc_assassin]'.
[12:36:02]	Честер Стерлинг has spawned a 'Entity [363][arccw_ammo_pistol_large]'.
[12:36:03]	Честер Стерлинг has spawned a 'Entity [1126][arccw_ammo_pistol_large]'.
[12:36:04]	Честер Стерлинг has spawned a 'Entity [363][arccw_ammo_pistol_large]'.
[12:36:05]	Честер Стерлинг has spawned a 'Entity [1126][arccw_ammo_pistol_large]'.
[12:36:05]	Честер Стерлинг has spawned a 'Entity [363][arccw_ammo_pistol_large]'.
[12:36:06]	Г@H3NK created the character 'Алекс Климов'
[12:36:06]	Алекс Климов has gained a 'Чемодан' #336.
[12:36:06]	Алекс Климов has gained a 'ID Карточка' #337.
[12:36:11]	Г@H3NK loaded the character 'Алекс Климов'
[12:36:21]	Август Крюгер has spawned a 'NPC [845][npc_combine_s]'.
[12:36:24]	Август Крюгер has spawned a 'NPC [861][npc_combine_s]'.
[12:36:25]	Честер Стерлинг entered observer.
[12:36:25]	Честер Стерлинг exited observer at their location.
[12:36:27]	Честер Стерлинг has taken 6 damage from npc_combine_s.
[12:36:27]	Честер Стерлинг has taken 3 damage from npc_combine_s.
[12:36:28]	Честер Стерлинг has taken 6 damage from npc_combine_s.
[12:36:36]	Честер Стерлинг entered observer.
[12:36:37]	Честер Стерлинг exited observer at their location.
[12:36:51]	Честер Стерлинг entered observer.
[12:36:53]	Честер Стерлинг exited observer at their location.
[12:36:54]	Алекс Климов used command '/CharSetModel Ал models/barnes/refugee/male_04.mdl'.
[12:36:55]	Честер Стерлинг entered observer.
[12:36:57]	Честер Стерлинг exited observer at their location.
[12:37:22]	Август Крюгер exited observer at their location.
[12:37:23]	Август Крюгер entered observer.
[12:37:26]	Август Крюгер exited observer at their location.
[12:37:35]	Август Крюгер has gained 50 tokens.
[12:37:40]	Честер Стерлинг has taken 52 damage from worldspawn.
[12:37:41]	Честер Стерлинг has taken 3 damage from npc_combine_s.
[12:37:43]	Честер Стерлинг has taken 3 damage from npc_combine_s.
[12:37:43]	Честер Стерлинг has taken 3 damage from npc_combine_s.
[12:37:43]	Август Крюгер has taken 51 damage from worldspawn.
[12:37:48]	Август Крюгер has taken 79 damage from Честер Стерлинг.
[12:37:48]	Честер Стерлинг has killed Август Крюгер with arccw_ump45.
[12:38:00]	Честер Стерлинг entered observer.
[12:38:06]	Август Крюгер entered observer.
[12:38:07]	Алекс Климов used command '/ActStand 1'.
[12:38:13]	Алекс Климов used command '/ActStand 2'.
[12:38:14]	Алекс Климов used command '/ExitAct'.
[12:38:17]	Алекс Климов used command '/ActStand 2'.
[12:38:26]	Честер Стерлинг exited observer at their location.
[12:38:38]	Август Крюгер has spawned 'models/barnes/refugee/male_74.mdl'.
[12:38:48]	Август Крюгер used command '/CharSetModel Честер models/barnes/refugee/male_60.mdl'.
[12:39:00]	Алекс Климов used command '/ExitAct'.
[12:39:08]	Август Крюгер exited observer at their location.
[12:39:30]	Честер Стерлинг has gained 100 tokens.
[12:39:30]	Алекс Климов has lost 100 tokens.
[12:39:30]	Алекс Климов used command '/GiveTokens 100'.
[12:39:31]	Август Крюгер used command '/CharSetModel Август models/barnes/citizen/male_06.mdl'.
[12:39:44]	Алекс Климов has taken 20 damage from Честер Стерлинг.
[12:40:16]	Алекс Климов used command '/ActSit 2'.
[12:40:30]	Алекс Климов has taken 157 damage from Честер Стерлинг.
[12:40:30]	Честер Стерлинг has killed Алекс Климов with arccw_ump45.
[12:40:31]	Честер Стерлинг has taken 75 damage from Август Крюгер.
[12:40:32]	Честер Стерлинг has taken 75 damage from Август Крюгер.
[12:40:32]	Август Крюгер has killed Честер Стерлинг with weapon_357.
[12:40:39]	Август Крюгер entered observer.
[12:40:49]	Август Крюгер exited observer at their location.
[12:40:53]	Честер Стерлинг entered observer.
[12:41:00]	Честер Стерлинг exited observer at their location.
[12:41:01]	Честер Стерлинг entered observer.
[12:41:02]	Честер Стерлинг exited observer at their location.
[12:41:04]	Август Крюгер used command '/ActInjured 3'.
[12:41:10]	Честер Стерлинг ran 'Equip' on item 'HK UMP-45' (#332)
[12:41:11]	Честер Стерлинг ran 'use' on item 'Ящик 9×19 мм патронов' (#334)
[12:41:29]	Алекс Климов used command '/CharSetTokens Ал 150'.
[12:41:35]	Алекс Климов used command '/ActWave'.
[12:41:44]	Алекс Климов used command '/ActArrestWall'.
[12:41:54]	Алекс Климов used command '/ExitAct'.
[12:42:02]	Честер Стерлинг has gained 100 tokens.
[12:42:02]	Алекс Климов has lost 100 tokens.
[12:42:02]	Алекс Климов used command '/GiveTokens 100'.
[12:42:06]	Алекс Климов has taken 20 damage from Честер Стерлинг.
[12:42:13]	Алекс Климов used command '/ActInjured'.
[12:42:14]	Алекс Климов used command '/ExitAct'.
[12:42:16]	Алекс Климов used command '/ActInjured'.
[12:42:19]	Август Крюгер rolled 10 out of 100.
[12:42:19]	Август Крюгер used command '/Roll 100'.
[12:42:35]	Август Крюгер has gained 50 tokens.
[12:42:43]	Август Крюгер rolled 8 out of 10.
[12:42:43]	Август Крюгер used command '/Roll 10'.
[12:42:45]	Август Крюгер rolled 80 out of 100.
[12:42:45]	Август Крюгер used command '/Roll 100'.
[12:43:02]	Алекс Климов used command '/ExitAct'.
[12:43:08]	Алекс Климов ran 'drop' on item 'Чемодан' (#336)
[12:43:08]	Алекс Климов has lost a 'Чемодан' #336.
[12:43:11]	Алекс Климов ran 'take' on item 'Чемодан' (#336)
[12:43:11]	Алекс Климов has gained a 'Чемодан' #336.
[12:43:37]	Алекс Климов has gained a 'Рацион' #338.
[12:43:37]	Алекс Климов used command '/CharGiveItem Алекс ration'.
[12:43:38]	Август Крюгер rolled 80 out of 100.
[12:43:38]	Август Крюгер used command '/Roll 100'.
[12:43:40]	Алекс Климов ran 'Open' on item 'Рацион' (#338)
[12:43:40]	Алекс Климов has gained a 'Пищевые добавки' #339.
[12:43:40]	Алекс Климов has gained a 'Вода Брина' #340.
[12:43:40]	Алекс Климов has gained 20 tokens.
[12:43:44]	Алекс Климов ran 'drop' on item 'Пищевые добавки' (#339)
[12:43:44]	Алекс Климов has lost a 'Пищевые добавки' #339.
[12:43:45]	Алекс Климов ran 'drop' on item 'Вода Брина' (#340)
[12:43:45]	Алекс Климов has lost a 'Вода Брина' #340.
[12:43:49]	Честер Стерлинг ran 'Eat' on item 'Пищевые добавки' (#339)
[12:43:50]	Алекс Климов used command '/ActInjured'.
[12:43:56]	Честер Стерлинг ran 'Consume' on item 'Вода Брина' (#340)
[12:43:57]	Алекс Климов used command '/ExitAct'.
[12:43:58]	Август Крюгер rolled 460 out of 1000.
[12:43:58]	Август Крюгер used command '/Roll 1000'.
[12:44:04]	Алекс Климов used command '/ActInjured'.
[12:44:06]	Алекс Климов used command '/ExitAct'.
[12:44:25]	Алекс Климов used command '/CharSetTokens Чес 469'.
[12:44:27]	Август Крюгер used command '/CharSetTokens Август 10000'.
[12:44:33]	Алекс Климов used command '/ActInjured'.
[12:44:45]	Август Крюгер used command '/ExitAct'.
[12:44:49]	Честер Стерлинг ran 'EquipUn' on item 'HK UMP-45' (#332)
[12:44:59]	Честер Стерлинг entered observer.
[12:45:04]	Честер Стерлинг exited observer at their location.
[12:45:05]	Честер Стерлинг entered observer.
[12:45:06]	Честер Стерлинг exited observer at their location.
[12:45:07]	Честер Стерлинг entered observer.
[12:45:17]	Честер Стерлинг exited observer at their location.
[12:45:25]	Честер Стерлинг has spawned 'models/barnes/refugee/male_09.mdl'.
[12:45:32]	Алекс Климов used command '/ExitAct'.
[12:45:39]	Честер Стерлинг has spawned 'models/humans/group01/male_116.mdl'.
[12:45:39]	Алекс Климов used command '/ActInjured'.
[12:46:18]	Август Крюгер used command '/CharSetModel Честер models/humans/group01/male_117.mdl'.
[12:46:25]	Честер Стерлинг entered observer.
[12:46:31]	Честер Стерлинг exited observer at their location.
[12:46:32]	Честер Стерлинг entered observer.
[12:46:32]	Честер Стерлинг exited observer at their location.
[12:47:35]	Август Крюгер has gained 50 tokens.
[12:47:48]	Алекс Климов has taken 6 damage from Честер Стерлинг.
[12:48:22]	[ME] Честер Стерлинг: нанес спрей на лицо парня
[12:48:34]	Август Крюгер has spawned 'models/barnes/citizen/male_06.mdl'.
[12:48:43]	Август Крюгер entered observer.
[12:48:55]	Алекс Климов used command '/ExitAct'.
[12:48:59]	Алекс Климов used command '/ActInjured'.
[12:49:01]	Август Крюгер has lost 500 tokens.
[12:49:01]	Август Крюгер used command '/DropTokens 500'.
[12:49:12]	Честер Стерлинг entered observer.
[12:49:14]	Честер Стерлинг exited observer at their location.
[12:49:16]	Честер Стерлинг entered observer.
[12:49:19]	֍ Aime-moi ֍ (STEAM_0:0:424879351) deleted character 'Cerf'
[12:49:40]	֍ Aime-moi ֍ created the character 'G-man'
[12:49:40]	G-man has gained a 'Чемодан' #341.
[12:49:40]	G-man has gained a 'ID Карточка' #342.
[12:49:44]	֍ Aime-moi ֍ loaded the character 'G-man'
[12:49:45]	G-man entered observer.
[12:49:51]	Алекс Климов used command '/PlyWhitelist Чест metro'.
[12:50:08]	G-man used command '/CharSetModel G-man models/gman_high.mdl'.
[12:50:32]	G-man exited observer at their location.
[12:50:42]	Wallenstein created the character 'D47.MPF-RCT.616'
[12:50:42]	D47.MPF-RCT.616 has gained a 'M9' #343.
[12:50:42]	D47.MPF-RCT.616 has gained a 'Коробочка 9×19 мм патронов' #344.
[12:50:42]	D47.MPF-RCT.616 has gained a 'Коробочка 9×19 мм патронов' #345.
[12:50:42]	D47.MPF-RCT.616 has gained a 'Коробочка 9×19 мм патронов' #346.
[12:50:42]	D47.MPF-RCT.616 has gained a 'Коробочка 9×19 мм патронов' #347.
[12:50:42]	D47.MPF-RCT.616 has gained a 'Наручники' #348.
[12:50:42]	D47.MPF-RCT.616 has gained a 'ID Карточка' #349.
[12:50:50]	Wallenstein loaded the character 'D47.MPF-RCT.616'
[12:50:53]	D47.MPF-RCT.616 entered observer.
[12:51:02]	G-man entered observer.
[12:51:04]	D47.MPF-RCT.616 exited observer at their location.
[12:51:05]	G-man exited observer at their location.
[12:51:05]	G-man entered observer.
[12:51:09]	G-man exited observer at their location.
[12:51:10]	G-man entered observer.
[12:51:10]	G-man exited observer at their location.
[12:51:11]	Алекс Климов used command '/ExitAct'.
[12:51:29]	G-man entered observer.
[12:51:49]	D47.MPF-RCT.616 ran 'Equip' on item 'M9' (#343)
[12:51:50]	D47.MPF-RCT.616 ran 'use' on item 'Коробочка 9×19 мм патронов' (#344)
[12:52:06]	G-man exited observer at their location.
[12:52:58]	Алекс Климов ran 'drop' on item 'ID Карточка' (#337)
[12:52:58]	Алекс Климов has lost a 'ID Карточка' #337.
[12:53:21]	G-man entered observer.
[12:53:31]	Алекс Климов has spawned 'models/props_c17/oildrum001.mdl'.
[12:53:50]	G-man exited observer at their location.
[12:54:48]	֍ Aime-moi ֍ loaded the character 'D47.MPF-RL.81483'
[12:54:49]	D47.MPF-RL.81483 entered observer.
[12:54:59]	D47.MPF-RL.81483 exited observer at their location.
[12:55:19]	Алекс Климов used command '/ActArrestWall'.
[12:55:26]	Алекс Климов ran 'drop' on item 'Чемодан' (#336)
[12:55:26]	Алекс Климов has lost a 'Чемодан' #336.
[12:55:35]	Алекс Климов ran 'take' on item 'Чемодан' (#336)
[12:55:35]	Алекс Климов has gained a 'Чемодан' #336.
[12:55:35]	D47.MPF-RL.81483 has spawned a 'Entity [360][free_bodygroupr]'.
[12:55:37]	D47.MPF-RL.81483 has spawned a 'Entity [363][free_bodygroupr]'.
[12:55:50]	D47.MPF-RCT.616 has gained 100 tokens.
[12:56:01]	Алекс Климов has gained a 'M9' #350.
[12:56:01]	Алекс Климов used command '/CharGiveItem Але m9'.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #351.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #352.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #353.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #354.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #355.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #356.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #357.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #358.
[12:57:24]	Алекс Климов has gained a 'Коробочка 9×19 мм патронов' #359.
[12:57:24]	Алекс Климов used command '/CharGiveItem Алек spistolammo 9'.
[12:57:25]	[ME] D47.MPF-RL.81483: приложил пальцы к шее
[12:57:28]	D47.MPF-RL.81483 rolled 43 out of 100.
[12:57:28]	D47.MPF-RL.81483 used command '/Roll 100'.
[12:57:39]	Алекс Климов ran 'drop' on item 'Коробочка 9×19 мм патронов' (#359)
[12:57:39]	Алекс Климов has lost a 'Коробочка 9×19 мм патронов' #359.
[12:57:40]	Алекс Климов ran 'drop' on item 'Коробочка 9×19 мм патронов' (#352)
[12:57:40]	Алекс Климов has lost a 'Коробочка 9×19 мм патронов' #352.
[12:57:41]	Алекс Климов ran 'drop' on item 'Коробочка 9×19 мм патронов' (#351)
[12:57:41]	Алекс Климов has lost a 'Коробочка 9×19 мм патронов' #351.
[12:58:42]	[ME] Алекс Климов: Сделал.
[12:58:52]	D47.MPF-RL.81483 rolled 42 out of 100.
[12:58:52]	D47.MPF-RL.81483 used command '/Roll 100'.
[12:58:56]	Алекс Климов rolled 60 out of 100.
[12:58:56]	Алекс Климов used command '/Roll'.
[12:59:48]	D47.MPF-RL.81483 has gained 100 tokens.
[13:00:04]	Алекс Климов has taken 5 damage from D47.MPF-RCT.616.
[13:00:05]	Алекс Климов has taken 5 damage from D47.MPF-RCT.616.
[13:00:30]	D47.MPF-RCT.616 ran 'Use' on item 'Наручники' (#348)
[13:00:35]	D47.MPF-RCT.616 ran 'Use' on item 'Наручники' (#348)
[13:00:45]	Алекс Климов used command '/ExitAct'.
[13:00:50]	D47.MPF-RCT.616 has gained 100 tokens.
[13:01:48]	D47.MPF-RL.81483 has taken 100 damage from sniper1.
[13:01:50]	D47.MPF-RL.81483 entered observer.
[13:02:04]	D47.MPF-RL.81483 exited observer at their location.
[13:02:05]	D47.MPF-RCT.616 has spawned a 'Entity [363][item_healthkit]'.
[13:02:06]	D47.MPF-RL.81483 has spawned a 'Entity [385][item_healthkit]'.
[13:02:06]	D47.MPF-RL.81483 has spawned a 'Entity [618][item_healthkit]'.
[13:02:06]	D47.MPF-RCT.616 has spawned a 'Entity [363][item_healthkit]'.
[13:02:12]	D47.MPF-RL.81483 has spawned a 'Entity [34][item_battery]'.
[13:02:12]	D47.MPF-RL.81483 has spawned a 'Entity [362][item_battery]'.
[13:02:12]	D47.MPF-RL.81483 has spawned a 'Entity [363][item_battery]'.
[13:02:13]	D47.MPF-RL.81483 has spawned a 'Entity [34][item_battery]'.
[13:02:13]	D47.MPF-RL.81483 has spawned a 'Entity [362][item_battery]'.
[13:02:14]	D47.MPF-RL.81483 has spawned a 'Entity [34][item_battery]'.
[13:02:15]	Алекс Климов has taken 20 damage from D47.MPF-RCT.616.
[13:02:53]	D47.MPF-RL.81483 entered observer.
[13:02:57]	D47.MPF-RL.81483 exited observer at their location.
[13:02:58]	D47.MPF-RL.81483 entered observer.
[13:02:58]	D47.MPF-RL.81483 exited observer at their location.
[13:03:00]	D47.MPF-RL.81483 entered observer.
[13:03:01]	D47.MPF-RL.81483 exited observer at their location.
[13:03:01]	D47.MPF-RL.81483 entered observer.
[13:03:02]	D47.MPF-RL.81483 exited observer at their location.
[13:03:27]	Алекс Климов has taken 25 damage from D47.MPF-RCT.616.
[13:03:35]	Алекс Климов used command '/ActArrestWall'.
[13:03:39]	D47.MPF-RL.81483 rolled 59 out of 100.
[13:03:39]	D47.MPF-RL.81483 used command '/Roll 100'.
[13:03:50]	D47.MPF-RCT.616 entered observer.
[13:03:51]	D47.MPF-RCT.616 exited observer at their location.
[13:03:52]	D47.MPF-RCT.616 entered observer.
[13:03:53]	D47.MPF-RCT.616 exited observer at their location.
[13:04:19]	Алекс Климов used command '/ExitAct'.
[13:04:29]	D47.MPF-RCT.616 entered observer.
[13:04:31]	D47.MPF-RCT.616 exited observer at their location.
[13:04:32]	Алекс Климов has taken 4096 damage from incinerator_kill.
[13:04:32]	incinerator_kill has killed Алекс Климов.
[13:04:50]	D47.MPF-RL.81483 has gained 100 tokens.
[13:04:55]	Алекс Климов entered observer.
[13:04:57]	D47.MPF-RL.81483 has spawned 'models/Humans/Group01/Male_04.mdl'.
[13:04:59]	Алекс Климов ran 'Equip' on item 'M9' (#350)
[13:05:03]	D47.MPF-RCT.616 entered observer.
[13:05:03]	D47.MPF-RCT.616 exited observer at their location.
[13:05:04]	D47.MPF-RCT.616 entered observer.
[13:05:04]	D47.MPF-RCT.616 exited observer at their location.
[13:05:08]	Алекс Климов exited observer at their location.
[13:05:34]	Алекс Климов entered observer.
